Unnamed: 0	word	context	positions	gold_sense_id	predict_sense_id	num_senses
3746	rally	A rally was made by the bulls in the evening, under the trees, but it did not succeed.	2-7	0		3
3747	rally	Let one of their riders go north, the other south; and spare no horse-flesh of mine in an emergency like this; but ride and rally, till you have sent the bloody tale to every house and hut this side the mountains.	124-129	0		3
3748	rally	But he soon comes down upon them, with the long, still leaps of the panther, and the bands of his divided braves quickly fill the whole rally of the Long river with the war whoop and the shout of victory, rising over the groans and death cries of the beaten and scattered pale faces.	136-141	0		3
3749	rally	, let me rally our brave men again, And cheer their drooping spirits for the fight.	9-14	0		3
3750	rally	On the approach of Breyman's reinforcements, the flying party of Baum made a rally, and the fortune of the day was for a moment in suspense.	77-82	0		3
3751	rally	ruinous retreat, their rally and final siege, all tend to this grand result, till the long series is closed by the downfall of the capital.	23-28	0		3
3752	rally	Nor is this descenJing stream of trade wholly withdrawn from our own channels of conveyance, for its proceeds find their way by a circuitous course through the canals of New York, and in that form swell the i-evenues of the treasury: -- and the fact will strikins-ly illustrate the value of the Union, in binding in bonds of mutual benefit all our commercial interests, both foreign and domestic, and in animating every portion of our various industry, that the food thus exported from the inmost recesses of the West - - exchanged for cotton at the mouth of the Mississippi -- exported in that form to the workshops of Europe -- again exchanged for their fabrics, and brought home by our shipping to the seaports of the north, -- is at last returned through the Erie canal to the luxuriant rallies from which it first originated; thus revolving through the whole circle	791-798	0		3
3753	rally	Ye Landsmen, like your sea-beat tars, Each selfish thought forego; United rally ' neath your stars, And brave the storms that blow: From civil broils and discord cease, ' T is Party wrecks a nation's peace; Like Messmates join in Union's band, Yourselves protect -- your Native Land.	74-79	0		3
3754	rally	One halt was made to remove and change all leather boots, which, in consequence of our late warm weather, had been taken into use, but were now no longer safe; and then, with a rally, the piled-up floe around the cliffs of Cape Walker was reached.	177-182	0		3
3755	rally	Captain Combs ' position threw him in the rear in this movement, and, although severely wounded in the shoulder by a ball, which remained lodged in his body, and bleeding profusely, he was enabled now and then to make a rally and drive back the painted devils, when they would be rushing up too closely upon his command.	220-225	1		3
3756	rally	Before he could extricate himself, Inglehardt had disappeared from the scene -- from the field; for, believing everything lost -- ignorant of the rally of Marjoribanks as well as Coffin, and seeing the latter driven before the dragoons of Hampton, he obeyed only the counsels of his own fear, and led the remnant of his troop into the deep thickets, whence he made his way into the nearest swamp harborage.	146-151	0		3
3757	rally	And seek not bliss on airy heights, Whose dizzy power doth rally; The fragrant little heart's-ease lights The lowliest, humblest valley.	59-64	0		3
3758	rally	"I 'm kilt, I 'm kilt, "" so pertinaciously and so obstreperously withal, as to wake up several of the guardians of the night, who made a rally, and carried the whole party to the watch-house, including an Irishman who happened to be on a visit up stairs, by the name of Timothy Martin."	136-141	0		3
3759	rally	Let all the true sons of the South rally under Randolph's standard in this good work.	35-40	0		3
3760	rally	The pirates were taken almost by surprise, and a vigorous rally of the Garland's crew, forced them to retreat to their own vessel.	58-63	0		3
3761	rally	for the rally and the onset is again heard, we shall find a host of auxiliaries, we little dreamed of, arrayed against the people.	8-13	0		3
3762	rally	And we see that, when the people were made to see the evidence of a design on the part of a foreign priesthood to exert an undue control over the measures of government, party adhesions that have lasted for a whole generation were forgotten, and a general rally of the people warns the foreign party to keep their places.	256-261	0		3
3763	rally	Even * though a bare majority might establish it, or something resembling it, if its passage by such a feeble power served only to rally its adversaries to crush it with a second effort, the measure would have been impolitic: it involves too much to be trusted on a bare majority.	131-136	0		3
3764	rally	It had resources, and means of rally, which are always important considerations to a militia command.	31-36	1		3
3765	rally	"And in truth, Victor's Gallic courser repaid his master's vaunts; for he made, though he had seemed beat, so desperate a rally, that he rushed past the bay Arab almost at the goal, and won by a clear length amidst the roars of the glad spectators. """	121-126	0		3
3766	rally	A rally was, indeed, made, and a few volleys returned, but with no other effect than to draw a thicker and more deadly fire from the concealed and evidently unharmed enemy.	2-7	1		3
3767	twist	"Leonora did not reply, save by a contemptuous twist of her features, and a shake of her head. """	46-51	3		15
3768	twist	A fellow can't drive tandem without having his leader always out of sight ' round some twist or other in ' em.	87-92	0		15
3769	twist	Then the immense power of muscle is displayed in the concentrated energy of the spring; he flies through the air and settles on the throat, usually throwing his own body over the animal, while his teeth and claws are fixed on the neck; this is the manner in which the spine of an animal is broken -- by a sudden twist, and not by a blow.	312-317	0		15
